"customer_id","customer_name","segment","country","city","state","postal_code","region"
"NW-18400","Natalie Webber","Consumer","United States","New York City","New York","10024","East"
"TT-21070","Ted Trevino","Consumer","United States","Chattanooga","Tennessee","37421","South"
"DR-12880","Dan Reichenbach","Corporate","United States","Miami","Florida","33180","South"
"BS-11590","Brendan Sweed","Corporate","United States","Louisville","Kentucky","40214","South"
"HG-14965","Henry Goldwyn","Corporate","United States","Colorado Springs","Colorado","80906","West"
"PG-18820","Patrick Gardner","Consumer","United States","San Diego","California","92105","West"
"RR-19525","Rick Reed","Corporate","United States","New York City","New York","10035","East"
"VW-21775","Victoria Wilson","Corporate","United States","Los Angeles","California","90032","West"
"LS-17245","Lynn Smith","Consumer","United States","Gladstone","Missouri","64118","Central"
"JB-15400","Jennifer Braxton","Corporate","United States","Chicago","Illinois","60623","Central"
"JR-15670","Jim Radford","Consumer","United States","Colorado Springs","Colorado","80906","West"
"MF-18250","Monica Federle","Corporate","United States","New York City","New York","10035","East"
"EM-14140","Eugene Moren","Home Office","United States","Newark","Delaware","19711","East"
"JG-15115","Jack Garza","Consumer","United States","Charlotte","North Carolina","28205","South"
"VM-21685","Valerie Mitchum","Home Office","United States","Marietta","Georgia","30062","South"
"AA-10645","Anna Andreadi","Consumer","United States","Chester","Pennsylvania","19013","East"
"AR-10570","Anemone Ratner","Consumer","United States","Columbus","Georgia","31907","South"
"LD-17005","Lisa DeCherney","Consumer","United States","New York City","New York","10011","East"
"RH-19510","Rick Huthwaite","Home Office","United States","Manhattan","Kansas","66502","Central"
"SG-20470","Sheri Gordon","Consumer","United States","Atlanta","Georgia","30318","South"
"JP-15460","Jennifer Patt","Corporate","United States","Glendale","Arizona","85301","West"
"DK-12835","Damala Kotsonis","Corporate","United States","Salinas","California","93905","West"
"ES-14080","Erin Smith","Corporate","United States","Lakewood","Ohio","44107","East"
"TD-20995","Tamara Dahlen","Consumer","United States","Philadelphia","Pennsylvania","19120","East"
"JG-15160","James Galang","Consumer","United States","Long Beach","New York","11561","East"
"BB-11545","Brenda Bowman","Corporate","United States","Vineland","New Jersey","8360","East"
"TT-21460","Tonja Turnell","Home Office","United States","Houston","Texas","77095","Central"
"SM-20950","Suzanne McNair","Corporate","United States","Los Angeles","California","90004","West"
"MA-17560","Matt Abelman","Home Office","United States","Philadelphia","Pennsylvania","19143","East"
"KW-16570","Kelly Williams","Consumer","United States","Clarksville","Tennessee","37042","South"
"MJ-17740","Max Jones","Consumer","United States","Lancaster","Ohio","43130","East"
"GW-14605","Giulietta Weimer","Consumer","United States","Henderson","Kentucky","42420","South"
"RD-19480","Rick Duston","Consumer","United States","Richmond","Indiana","47374","Central"
"KS-16300","Karen Seio","Corporate","United States","Lehi","Utah","84043","West"
"HR-14770","Hallie Redmond","Home Office","United States","Richmond","Indiana","47374","Central"
"DJ-13420","Denny Joy","Corporate","United States","Milwaukee","Wisconsin","53209","Central"
"SC-20725","Steven Cartwright","Consumer","United States","Redlands","California","92374","West"
"TB-21625","Trudy Brown","Consumer","United States","New York City","New York","10035","East"
"JD-15790","John Dryer","Consumer","United States","Houston","Texas","77070","Central"
"GG-14650","Greg Guthrie","Corporate","United States","Los Angeles","California","90049","West"
"MH-18025","Michelle Huthwaite","Consumer","United States","Buffalo","New York","14215","East"
"FA-14230","Frank Atkinson","Corporate","United States","Denver","Colorado","80219","West"
"JA-15970","Joseph Airdo","Consumer","United States","Philadelphia","Pennsylvania","19134","East"
"CS-12400","Christopher Schild","Home Office","United States","Philadelphia","Pennsylvania","19134","East"
"AM-10705","Anne McFarland","Consumer","United States","Salem","Virginia","24153","South"
"FC-14245","Frank Carlisle","Home Office","United States","Lakewood","Ohio","44107","East"
"CP-12340","Christine Phan","Corporate","United States","Jacksonville","Florida","32216","South"
"FH-14275","Frank Hawley","Corporate","United States","Aurora","Illinois","60505","Central"
"SJ-20215","Sarah Jordon","Consumer","United States","Grand Prairie","Texas","75051","Central"
"KD-16615","Ken Dana","Corporate","United States","Scottsdale","Arizona","85254","West"
"SR-20740","Steven Roelle","Home Office","United States","Seattle","Washington","98103","West"
"SP-20860","Sung Pak","Corporate","United States","Philadelphia","Pennsylvania","19134","East"
"TB-21400","Tom Boeckenhauer","Consumer","United States","Seattle","Washington","98103","West"
"DR-12940","Daniel Raglin","Home Office","United States","Normal","Illinois","61761","Central"
"FM-14290","Frank Merwin","Home Office","United States","San Francisco","California","94122","West"
"RF-19345","Randy Ferguson","Corporate","United States","New York City","New York","10024","East"
"JM-16195","Justin MacKendrick","Consumer","United States","Draper","Utah","84020","West"
"JH-15910","Jonathan Howell","Consumer","United States","Cincinnati","Ohio","45231","East"
"JG-15310","Jason Gross","Corporate","United States","Long Beach","California","90805","West"
"SC-20845","Sung Chung","Consumer","United States","Louisville","Colorado","80027","West"
"CM-12385","Christopher Martinez","Consumer","United States","Chicago","Illinois","60610","Central"
"JD-16015","Joy Daniels","Consumer","United States","Chicago","Illinois","60610","Central"
"BP-11095","Bart Pistole","Corporate","United States","Peoria","Illinois","61604","Central"
"GG-14650","Greg Guthrie","Corporate","United States","Bristol","Tennessee","37620","South"
"KN-16390","Katherine Nockton","Corporate","United States","Springfield","Ohio","45503","East"
"LS-16945","Linda Southworth","Corporate","United States","Denver","Colorado","80219","West"
"DB-12910","Daniel Byrd","Home Office","United States","Henderson","Kentucky","42420","South"
"EH-14125","Eugene Hildebrand","Home Office","United States","Fort Lauderdale","Florida","33311","South"
"SC-20380","Shahid Collister","Consumer","United States","Houston","Texas","77095","Central"
"CA-12310","Christine Abelman","Corporate","United States","Anaheim","California","92804","West"
"JO-15280","Jas O'Carroll","Consumer","United States","Missoula","Montana","59801","West"
"MP-17470","Mark Packer","Home Office","United States","Columbus","Ohio","43229","East"
"PM-18940","Paul MacIntyre","Consumer","United States","Texas City","Texas","77590","Central"
"KF-16285","Karen Ferguson","Home Office","United States","Long Beach","California","90805","West"
"DK-13375","Dennis Kane","Consumer","United States","Lancaster","Pennsylvania","17602","East"
"FO-14305","Frank Olsen","Consumer","United States","Sacramento","California","95823","West"
"DJ-13510","Don Jones","Corporate","United States","Woonsocket","Rhode Island","2895","East"
"KD-16345","Katherine Ducich","Consumer","United States","Westminster","California","92683","West"
"CS-12175","Charles Sheldon","Corporate","United States","Columbia","Tennessee","38401","South"
"JK-15205","Jamie Kunitz","Consumer","United States","Arlington","Virginia","22204","South"
"AR-10825","Anthony Rawles","Corporate","United States","New York City","New York","10009","East"
"CD-11920","Carlos Daly","Consumer","United States","New York City","New York","10024","East"
"EH-13765","Edward Hooks","Corporate","United States","New York City","New York","10035","East"
"GA-14515","George Ashbrook","Consumer","United States","Dallas","Texas","75081","Central"
"RA-19285","Ralph Arnett","Consumer","United States","San Diego","California","92037","West"
"KL-16555","Kelly Lampkin","Corporate","United States","Aurora","Illinois","60505","Central"
"CP-12085","Cathy Prescott","Corporate","United States","Lakewood","Ohio","44107","East"
"CP-12085","Cathy Prescott","Corporate","United States","Delray Beach","Florida","33445","South"
"KM-16375","Katherine Murray","Home Office","United States","Springdale","Arkansas","72762","South"
"JK-16090","Juliana Krohn","Consumer","United States","Omaha","Nebraska","68104","Central"
"SC-20800","Stuart Calhoun","Consumer","United States","Jackson","Mississippi","39212","South"
"HJ-14875","Heather Jas","Home Office","United States","Jacksonville","Florida","32216","South"
"DM-13345","Denise Monton","Corporate","United States","San Francisco","California","94109","West"
"FM-14380","Fred McMath","Consumer","United States","Jackson","Mississippi","39212","South"
"LS-16975","Lindsay Shagiari","Home Office","United States","Baltimore","Maryland","21215","East"
"RB-19465","Rick Bensley","Home Office","United States","Tallahassee","Florida","32303","South"
"KE-16420","Katrina Edelman","Corporate","United States","New York City","New York","10035","East"
"RF-19840","Roy Französisch","Consumer","United States","Columbus","Georgia","31907","South"
"RR-19525","Rick Reed","Corporate","United States","Toledo","Ohio","43615","East"
"AH-10585","Angele Hood","Consumer","United States","Seattle","Washington","98105","West"
"SF-20200","Sarah Foster","Consumer","United States","Bellingham","Washington","98226","West"
"BG-11740","Bruce Geld","Consumer","United States","San Diego","California","92105","West"
"TG-21310","Toby Gnade","Consumer","United States","New York City","New York","10035","East"
"AZ-10750","Annie Zypern","Consumer","United States","Los Angeles","California","90008","West"
"SD-20485","Shirley Daniels","Home Office","United States","Midland","Michigan","48640","Central"
"MB-17305","Maria Bertelson","Consumer","United States","New York City","New York","10009","East"
"AJ-10780","Anthony Jacobs","Corporate","United States","Palm Coast","Florida","32137","South"
"JF-15565","Jill Fjeld","Consumer","United States","San Francisco","California","94110","West"
"JM-15865","John Murray","Consumer","United States","Phoenix","Arizona","85023","West"
"NC-18340","Nat Carroll","Consumer","United States","Fargo","North Dakota","58103","Central"
"SJ-20125","Sanjit Jacobs","Home Office","United States","Seattle","Washington","98103","West"
"AT-10435","Alyssa Tate","Home Office","United States","Los Angeles","California","90004","West"
"MS-17710","Maurice Satty","Consumer","United States","Bowling Green","Ohio","43402","East"
"AH-10690","Anna Häberlin","Corporate","United States","San Francisco","California","94122","West"
"RB-19465","Rick Bensley","Home Office","United States","Seattle","Washington","98103","West"
"BM-11650","Brian Moss","Corporate","United States","New York City","New York","10035","East"
"WB-21850","William Brown","Consumer","United States","Grand Prairie","Texas","75051","Central"
"KD-16345","Katherine Ducich","Consumer","United States","Chicago","Illinois","60623","Central"
"AS-10045","Aaron Smayling","Corporate","United States","San Francisco","California","94110","West"
"KC-16255","Karen Carlisle","Corporate","United States","Philadelphia","Pennsylvania","19120","East"
"LB-16735","Larry Blacks","Consumer","United States","Tallahassee","Florida","32303","South"
"JB-15400","Jennifer Braxton","Corporate","United States","Milwaukee","Wisconsin","53209","Central"
"MZ-17335","Maria Zettner","Home Office","United States","Seattle","Washington","98105","West"
"RP-19390","Resi Pölking","Consumer","United States","Baltimore","Maryland","21215","East"
"AB-10150","Aimee Bixby","Consumer","United States","Carrollton","Texas","75007","Central"
"CC-12145","Charles Crestani","Consumer","United States","Houston","Texas","77095","Central"
